Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > Пехорка,Австралийский меринос belyj,https://2676270.ru/upload/iblock/a14/product_img_5599.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос belyj,Цвет,белый,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос chernyj,https://2676270.ru/upload/iblock/0ef/Новый точечный рисунок.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос chernyj,Цвет,черный,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос t.sinij,https://2676270.ru/upload/iblock/555/Новый точечный рисунок.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос t.sinij,Цвет,т.синий,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос krasnyj,https://2676270.ru/upload/iblock/b0a/700.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос krasnyj,Цвет,красный,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос фиалка,https://2676270.ru/upload/iblock/649/peh_179_fialka_26.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос фиалка,Цвет,фиалка,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос jarkooranzhevyj,https://2676270.ru/upload/iblock/b6e/DUSD-dgZtsQ-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос jarkooranzhevyj,Цвет,яркооранжевый,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос orhideja,https://2676270.ru/upload/iblock/4f4/4XIFkIk50uo-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос orhideja,Цвет,орхидея,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос korichnevyj,https://2676270.ru/upload/iblock/9ea/SpnxTz8HH9E-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос korichnevyj,Цвет,коричневый,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос Zelenyj goroshek,https://2676270.ru/upload/iblock/689/46833.970.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос Zelenyj goroshek,Цвет,Зеленый горошек,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос liker,https://2676270.ru/upload/iblock/98f/46834.970.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос liker,Цвет,ликёр,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос св.азалия,https://2676270.ru/upload/iblock/f3d/72518.970.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос св.азалия,Цвет,св.азалия,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос izumrud,https://2676270.ru/upload/iblock/231/573.220.JPG,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос izumrud,Цвет,изумруд,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос sv.goroh,https://2676270.ru/upload/iblock/896/wRHtWidaFWI-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос sv.goroh,Цвет,св.горох,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос sv.koral,https://2676270.ru/upload/iblock/d27/w0wfzz_1OlI-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос sv.koral,Цвет,св.корал,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос св.фиалка,https://2676270.ru/upload/iblock/bd9/1LBkQJx-022.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос св.фиалка,Цвет,св.фиалка,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос настурция,https://2676270.ru/upload/iblock/316/46844.970.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос настурция,Цвет,настурция,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос boloto,https://2676270.ru/upload/iblock/82a/bGEvHcQ1EzM-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос boloto,Цвет,болото,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос Антрацит,https://2676270.ru/upload/iblock/562/296-435-antracit.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос Антрацит,Цвет,Антрацит,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос natural'nyj,https://2676270.ru/upload/iblock/9ac/EO0iOQQf7hE-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос natural'nyj,Цвет,натуральный,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос т.бирюза,https://2676270.ru/upload/iblock/1a7/1600 (2).jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос т.бирюза,Цвет,т.бирюза,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос flavinovyj,https://2676270.ru/upload/iblock/3ef/4252-228x228.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос flavinovyj,Цвет,флавиновый,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос jarkij amarant,https://2676270.ru/upload/iblock/230/F1stB79tXBo-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос jarkij amarant,Цвет,яркий амарант,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос ul'tramarin,https://2676270.ru/upload/iblock/b69/tWFPE0MqzOg-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос ul'tramarin,Цвет,ультрамарин,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос golubaja proleska,https://2676270.ru/upload/iblock/e9d/Zd3tFPrJyCw-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос golubaja proleska,Цвет,голубая пролеска,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос т.фиалка,https://2676270.ru/upload/iblock/b41/6PcG5-If2xs-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос т.фиалка,Цвет,т.фиалка,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос sinij,https://2676270.ru/upload/iblock/12b/4257-750x750.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос sinij,Цвет,синий,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос Korall,https://2676270.ru/upload/iblock/122/92095.970.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос Korall,Цвет,Коралл,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос sv.izumrud,https://2676270.ru/upload/iblock/ffa/4258-750x750.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос sv.izumrud,Цвет,св.изумруд,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос ekzotika,https://2676270.ru/upload/iblock/4ff/QuEb3b0fR-U-001.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variation,Австралийский меринос ekzotika,Цвет,экзотика,Австралийский меринос
ПРЯЖА > Пехорка,Австралийский меринос,https://2676270.ru/upload/resize_cache/iblock/d71/230_189_1/e5d6a27dc446a2d85eccf62c88ac8ec0.jpg,"Состав: 95% Мериносовая шерсть, 5% Акрил высокообъемный, Длина нити: 100гр. 400мт., Вес упаковки: 500",1350,visible,variable,Австралийский меринос,Цвет,"белый, черный, т.синий, красный, фиалка, яркооранжевый, орхидея, коричневый, Зеленый горошек, ликёр, св.азалия, изумруд, св.горох, св.корал, св.фиалка, настурция, болото, Антрацит, натуральный, т.бирюза, флавиновый, яркий амарант, ультрамарин, голубая пролеска, т.фиалка, синий, Коралл, св.изумруд, экзотика",
ПРЯЖА > Пехорка,Ажурная Belyj,https://2676270.ru/upload/iblock/358/400777e7acc7c9c9b81620fb36768390.220.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Belyj,Цвет,Белый,Ажурная
ПРЯЖА > Пехорка,Ажурная Chernyj,https://2676270.ru/upload/iblock/ca4/02-черный_product_list.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Chernyj,Цвет,Черный,Ажурная
ПРЯЖА > Пехорка,Ажурная T.Sinij,https://2676270.ru/upload/iblock/9fc/Без названия (1).jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная T.Sinij,Цвет,Т.Синий,Ажурная
ПРЯЖА > Пехорка,Ажурная Goluboj,https://2676270.ru/upload/iblock/669/product_img_1232.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Goluboj,Цвет,Голубой,Ажурная
ПРЯЖА > Пехорка,Ажурная Бордо,https://2676270.ru/upload/iblock/0d0/7284m-001.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Бордо,Цвет,Бордо,Ажурная
ПРЯЖА > Пехорка,Ажурная Sv.seryj,https://2676270.ru/upload/iblock/6d8/4268-500x500.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Sv.seryj,Цвет,Св.серый,Ажурная
ПРЯЖА > Пехорка,Ажурная Morskaja volna,https://2676270.ru/upload/iblock/24b/images.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Morskaja volna,Цвет,Морская волна,Ажурная
ПРЯЖА > Пехорка,Ажурная T.goluboj,https://2676270.ru/upload/iblock/1b4/4269-500x500.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная T.goluboj,Цвет,Т.голубой,Ажурная
ПРЯЖА > Пехорка,Ажурная Gril'jazh,https://2676270.ru/upload/iblock/bfa/Без названия (2).jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Gril'jazh,Цвет,Грильяж,Ажурная
ПРЯЖА > Пехорка,Ажурная Фиалка,https://2676270.ru/upload/iblock/94d/product_img_1242.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Фиалка,Цвет,Фиалка,Ажурная
ПРЯЖА > Пехорка,Ажурная Sv.begonija,https://2676270.ru/upload/iblock/c18/4270-750x750.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Sv.begonija,Цвет,Св.бегония,Ажурная
ПРЯЖА > Пехорка,Ажурная Жемчуг,https://2676270.ru/upload/iblock/f68/Новый точечный рисунок.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Жемчуг,Цвет,Жемчуг,Ажурная
ПРЯЖА > Пехорка,Ажурная Jarkooranzhevyj,https://2676270.ru/upload/iblock/c23/Новый точечный рисунок.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Jarkooranzhevyj,Цвет,Яркооранжевый,Ажурная
ПРЯЖА > Пехорка,Ажурная Ryzhik,https://2676270.ru/upload/iblock/65f/4642m.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Ryzhik,Цвет,Рыжик,Ажурная
ПРЯЖА > Пехорка,Ажурная Брусника,https://2676270.ru/upload/iblock/e3c/images.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Брусника,Цвет,Брусника,Ажурная
ПРЯЖА > Пехорка,Ажурная Сирень,https://2676270.ru/upload/iblock/de9/bd2a9b217045d16bc073e52696eec503d2aad304-001.JPG,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Сирень,Цвет,Сирень,Ажурная
ПРЯЖА > Пехорка,Ажурная Св.бирюза,https://2676270.ru/upload/iblock/c50/19017-750x750.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Св.бирюза,Цвет,Св.бирюза,Ажурная
ПРЯЖА > Пехорка,Ажурная Korichnevyj,https://2676270.ru/upload/iblock/fad/full_pexorka_251.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Korichnevyj,Цвет,Коричневый,Ажурная
ПРЯЖА > Пехорка,Ажурная Sv.morengo,https://2676270.ru/upload/iblock/16e/393.970.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Sv.morengo,Цвет,Св.моренго,Ажурная
ПРЯЖА > Пехорка,Ажурная Мята,https://2676270.ru/upload/iblock/6d7/411.220.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Мята,Цвет,Мята,Ажурная
ПРЯЖА > Пехорка,Ажурная Горчица,https://2676270.ru/upload/iblock/7f1/4276-750x750.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Горчица,Цвет,Горчица,Ажурная
ПРЯЖА > Пехорка,Ажурная Яр.зелень,https://2676270.ru/upload/iblock/ff9/480-яр.зелень_product_list.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Яр.зелень,Цвет,Яр.зелень,Ажурная
ПРЯЖА > Пехорка,Ажурная Zheltooranzhevyj,https://2676270.ru/upload/iblock/f6f/485-500x500.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Zheltooranzhevyj,Цвет,Жёлтооранжевый,Ажурная
ПРЯЖА > Пехорка,Ажурная Zelenka,https://2676270.ru/upload/iblock/f21/d71fee80b270d0eb52414d83307cbe0f.jpeg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Zelenka,Цвет,Зелёнка,Ажурная
ПРЯЖА > Пехорка,Ажурная Ekzotika,https://2676270.ru/upload/iblock/a3c/Новый точечный рисунок-002.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Ekzotika,Цвет,Экзотика,Ажурная
ПРЯЖА > Пехорка,Ажурная Chajnaja roza,https://2676270.ru/upload/iblock/829/Новый точечный рисунок.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Chajnaja roza,Цвет,Чайная роза,Ажурная
ПРЯЖА > Пехорка,Ажурная Krokus,https://2676270.ru/upload/iblock/5b0/21112_img_preview.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Krokus,Цвет,Крокус,Ажурная
ПРЯЖА > Пехорка,Ажурная Марсала,https://2676270.ru/upload/iblock/91d/3bd3a81b2dcf520ba4bbd690dcd18227-248x248.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Марсала,Цвет,Марсала,Ажурная
ПРЯЖА > Пехорка,Ажурная Krasnyj mak,https://2676270.ru/upload/iblock/7ec/Новый точечный рисунок-002.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variation,Ажурная Krasnyj mak,Цвет,Красный мак,Ажурная
ПРЯЖА > Пехорка,Ажурная,https://2676270.ru/upload/resize_cache/iblock/4f4/230_189_1/cf92e797c4cad028348eb319f237baeb.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 280мт., Вес упаковки: 500",900,visible,variable,Ажурная,Цвет,"Белый, Черный, Т.Синий, Голубой, Бордо, Св.серый, Морская волна, Т.голубой, Грильяж, Фиалка, Св.бегония, Жемчуг, Яркооранжевый, Рыжик, Брусника, Сирень, Св.бирюза, Коричневый, Св.моренго, Мята, Горчица, Яр.зелень, Жёлтооранжевый, Зелёнка, Экзотика, Чайная роза, Крокус, Марсала, Красный мак",
ПРЯЖА > Пехорка,Акрил Chernyj,https://2676270.ru/upload/iblock/a08/Новый точечный рисунок.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Chernyj,Цвет,Черный,Акрил
ПРЯЖА > Пехорка,Акрил арктика,https://2676270.ru/upload/iblock/a37/89067.970.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил арктика,Цвет,арктика,Акрил
ПРЯЖА > Пехорка,Акрил jarkooranzhevyj,https://2676270.ru/upload/iblock/ebe/Без названия.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил jarkooranzhevyj,Цвет,яркооранжевый,Акрил
ПРЯЖА > Пехорка,Акрил Сирень,https://2676270.ru/upload/iblock/844/pekhorka-akril-022.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Сирень,Цвет,Сирень,Акрил
ПРЯЖА > Пехорка,Акрил rjabina,https://2676270.ru/upload/iblock/905/Без названия.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил rjabina,Цвет,рябина,Акрил
ПРЯЖА > Пехорка,Акрил verba,https://2676270.ru/upload/iblock/915/87044.300.jpeg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил verba,Цвет,верба,Акрил
ПРЯЖА > Пехорка,Акрил ledjanoj,https://2676270.ru/upload/iblock/df7/Без названия (1).jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил ledjanoj,Цвет,ледяной,Акрил
ПРЯЖА > Пехорка,Акрил krasnaja glina,https://2676270.ru/upload/iblock/289/88d77e00e66c5b5314706663c647c53a-fit-251.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил krasnaja glina,Цвет,красная глина,Акрил
ПРЯЖА > Пехорка,Акрил salatovyj,https://2676270.ru/upload/iblock/0d5/99321.220.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил salatovyj,Цвет,салатовый,Акрил
ПРЯЖА > Пехорка,Акрил Горчица,https://2676270.ru/upload/iblock/b54/40058.970.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Горчица,Цвет,Горчица,Акрил
ПРЯЖА > Пехорка,Акрил самшит,https://2676270.ru/upload/iblock/743/1600 (1).jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил самшит,Цвет,самшит,Акрил
ПРЯЖА > Пехорка,Акрил Зеленка,https://2676270.ru/upload/iblock/20d/73155.970.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Зеленка,Цвет,Зеленка,Акрил
ПРЯЖА > Пехорка,Акрил persidskaja siren',https://2676270.ru/upload/iblock/e64/92555.750.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил persidskaja siren',Цвет,персидская сирень,Акрил
ПРЯЖА > Пехорка,Акрил св.марсала,https://2676270.ru/upload/iblock/46b/Без названия (2).jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил св.марсала,Цвет,св.марсала,Акрил
ПРЯЖА > Пехорка,Акрил Malinovyj muss,https://2676270.ru/upload/iblock/cdb/28322.970.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Malinovyj muss,Цвет,Малиновый мусс,Акрил
ПРЯЖА > Пехорка,Акрил Seryj melanzh,https://2676270.ru/upload/iblock/bb1/89071.300.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variation,Акрил Seryj melanzh,Цвет,Серый меланж,Акрил
ПРЯЖА > Пехорка,Акрил,https://2676270.ru/upload/resize_cache/iblock/1fb/230_189_1/b66eb5bc4a6601a9a661f0dabc5f0ab1.jpg,"Состав: 100% Акрил, Длина нити: 100гр. 300мт., Вес упаковки: 500",450,visible,variable,Акрил,Цвет,"Черный, арктика, яркооранжевый, Сирень, рябина, верба, ледяной, красная глина, салатовый, Горчица, самшит, Зеленка, персидская сирень, св.марсала, Малиновый мусс, Серый меланж",
ПРЯЖА > Пехорка,Акрил секционный Persik/belyj/zheltyj,https://2676270.ru/upload/iblock/444/pryazha-dlya-vyazaniya-peh-akril-sekcionnyj-100-akril-5h100gr-300m-cv-sekcionnyj-950-m.jpg,"Состав: 100% Акрил, Длина нити: 100гр.300мт., Вес упаковки: 500",525,visible,variation,Акрил секционный Persik/belyj/zheltyj,Цвет,Персик/белый/желтый,Акрил секционный
ПРЯЖА > Пехорка,Акрил секционный,https://2676270.ru/upload/resize_cache/iblock/49b/230_189_1/DSCN1463.JPG,"Состав: 100% Акрил, Длина нити: 100гр.300мт., Вес упаковки: 500",525,visible,variable,Акрил секционный,Цвет,Персик/белый/желтый,
ПРЯЖА > Пехорка,Белое кружево-1 Belyj,https://2676270.ru/upload/iblock/5bf/пехорка_белое_кружево_01.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 475мт., Вес упаковки: 200",375,visible,variation,Белое кружево-1 Belyj,Цвет,Белый,Белое кружево-1
ПРЯЖА > Пехорка,Белое кружево-1,https://2676270.ru/upload/resize_cache/iblock/e95/230_189_1/71.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 50гр. 475мт., Вес упаковки: 200",375,visible,variable,Белое кружево-1,Цвет,Белый,
ПРЯЖА > Пехорка,Бисерная belyj,https://2676270.ru/upload/iblock/fe4/O3yiLWDwgj8-001.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная belyj,Цвет,белый,Бисерная
ПРЯЖА > Пехорка,Бисерная chernyj,https://2676270.ru/upload/iblock/31c/cgObxt8Nj5Q-001.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная chernyj,Цвет,черный,Бисерная
ПРЯЖА > Пехорка,Бисерная t.sinij,https://2676270.ru/upload/iblock/9fd/0yFB3kgqzpU-001.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная t.sinij,Цвет,т.синий,Бисерная
ПРЯЖА > Пехорка,Бисерная goluboj,https://2676270.ru/upload/iblock/bfb/_OoIvVFmdc0-001.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная goluboj,Цвет,голубой,Бисерная
ПРЯЖА > Пехорка,Бисерная krasnyj,https://2676270.ru/upload/iblock/37d/06-красный_product_list.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная krasnyj,Цвет,красный,Бисерная
ПРЯЖА > Пехорка,Бисерная бордо,https://2676270.ru/upload/iblock/36a/product_img_1258.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная бордо,Цвет,бордо,Бисерная
ПРЯЖА > Пехорка,Бисерная тайга,https://2676270.ru/upload/iblock/294/images (1).jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная тайга,Цвет,тайга,Бисерная
ПРЯЖА > Пехорка,Бисерная Oblepiha,https://2676270.ru/upload/iblock/f65/90417.970.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная Oblepiha,Цвет,Облепиха,Бисерная
ПРЯЖА > Пехорка,Бисерная goroh,https://2676270.ru/upload/iblock/a4b/lNZ24oNCPW0-001.jpg,"Состав: 100% Акрил высокообъемный, Длина нити: 100гр. 450мт., Вес упаковки: 500",510,visible,variation,Бисерная goroh,Цвет,горох,Бисерная
