Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > ALIZE,BABY FLOWER belyj,https://2676270.ru/upload/iblock/ea1/15325151425872.jpg,"Состав: 94% акрил.6% полиамид., Длина нити: 100гр.-210м., Вес упаковки: 500гр.",1080,visible,variation,BABY FLOWER belyj,Цвет,белый,BABY FLOWER
ПРЯЖА > ALIZE,BABY FLOWER zheltyj,https://2676270.ru/upload/iblock/08e/15325151245873.jpg,"Состав: 94% акрил.6% полиамид., Длина нити: 100гр.-210м., Вес упаковки: 500гр.",1080,visible,variation,BABY FLOWER zheltyj,Цвет,желтый,BABY FLOWER
ПРЯЖА > ALIZE,BABY FLOWER belyj,https://2676270.ru/upload/iblock/a0c/14399780455430.jpg,"Состав: 94% акрил.6% полиамид., Длина нити: 100гр.-210м., Вес упаковки: 500гр.",1080,visible,variation,BABY FLOWER belyj,Цвет,белый,BABY FLOWER
ПРЯЖА > ALIZE,BABY FLOWER,https://2676270.ru/upload/resize_cache/iblock/7be/230_189_1/Без названия.jpg,"Состав: 94% акрил.6% полиамид., Длина нити: 100гр.-210м., Вес упаковки: 500гр.",1080,visible,variable,BABY FLOWER,Цвет,"белый, белый, белый, розовый, Белый, белый, желтый, белый, синий, голубой, белый, темно-синий, черный, белый, белый, коричневый, белый, желтый, белый",
ПРЯЖА > ALIZE,BABY SET MARIFETLI Желток,https://2676270.ru/upload/iblock/27f/1375083194marifetli_14.jpg,"Состав: 100% микрополиэстер, Длина нити: 100гр. 95мт., Вес упаковки: 600",945,visible,variation,BABY SET MARIFETLI Желток,Цвет,Желток,BABY SET MARIFETLI
ПРЯЖА > ALIZE,BABY SET MARIFETLI Krasnyj,https://2676270.ru/upload/iblock/064/1375096959marifetli_251.jpg,"Состав: 100% микрополиэстер, Длина нити: 100гр. 95мт., Вес упаковки: 600",945,visible,variation,BABY SET MARIFETLI Krasnyj,Цвет,Красный,BABY SET MARIFETLI
ПРЯЖА > ALIZE,BABY SET MARIFETLI Goluboj,https://2676270.ru/upload/iblock/e4b/140568610951305.jpg,"Состав: 100% микрополиэстер, Длина нити: 100гр. 95мт., Вес упаковки: 600",945,visible,variation,BABY SET MARIFETLI Goluboj,Цвет,Голубой,BABY SET MARIFETLI
ПРЯЖА > ALIZE,BABY SET MARIFETLI Chernyj,https://2676270.ru/upload/iblock/8fc/1333359278marifetli_60.jpg,"Состав: 100% микрополиэстер, Длина нити: 100гр. 95мт., Вес упаковки: 600",945,visible,variation,BABY SET MARIFETLI Chernyj,Цвет,Черный,BABY SET MARIFETLI
ПРЯЖА > ALIZE,BABY SET MARIFETLI,https://2676270.ru/upload/resize_cache/iblock/da1/230_189_1/1326893875marifetli_yumak.jpg,"Состав: 100% микрополиэстер, Длина нити: 100гр. 95мт., Вес упаковки: 600",945,visible,variable,BABY SET MARIFETLI,Цвет,"Желток, Красный, Голубой, Черный",
ПРЯЖА > ALIZE,BABY WOOL Temno-krasnyj,https://2676270.ru/upload/iblock/f35/1565939799106.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Temno-krasnyj,Цвет,Темно-красный,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Мята,https://2676270.ru/upload/iblock/fb1/1471331510baby_wool_114.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Мята,Цвет,Мята,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Birjuzovyj,https://2676270.ru/upload/iblock/21f/1375087344baby_wool_128.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Birjuzovyj,Цвет,Бирюзовый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Василек,https://2676270.ru/upload/iblock/c44/1375087377baby_wool_141.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Василек,Цвет,Василек,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Lilovyj,https://2676270.ru/upload/iblock/32e/1375087389baby_wool_146.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Lilovyj,Цвет,Лиловый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Пудра,https://2676270.ru/upload/iblock/c40/1438068203161.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Пудра,Цвет,Пудра,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Пудра,https://2676270.ru/upload/iblock/5f3/1503468760184baby_wool.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Пудра,Цвет,Пудра,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Rozovyj,https://2676270.ru/upload/iblock/705/1375087305baby_wool_194.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Rozovyj,Цвет,Розовый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Zimnee nebo,https://2676270.ru/upload/iblock/f08/1503468777224_baby_wool.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Zimnee nebo,Цвет,Зимнее небо,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Medovyj,https://2676270.ru/upload/iblock/f7c/1438068116310.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Medovyj,Цвет,Медовый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Вишня,https://2676270.ru/upload/iblock/625/1532515907390.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Вишня,Цвет,Вишня,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Goluboj,https://2676270.ru/upload/iblock/64c/1375087354baby_wool_40.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Goluboj,Цвет,Голубой,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Salatovyj,https://2676270.ru/upload/iblock/69c/1375087484baby_wool_41.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Salatovyj,Цвет,Салатовый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Seryj,https://2676270.ru/upload/iblock/351/1375087434baby_wool_52.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Seryj,Цвет,Серый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Мята,https://2676270.ru/upload/iblock/214/1565939889522.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Мята,Цвет,Мята,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Belyj,https://2676270.ru/upload/iblock/a09/1343804394baby_wool_55.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Belyj,Цвет,Белый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Krasnyj,https://2676270.ru/upload/iblock/36b/1345026654baby_wool_56.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Krasnyj,Цвет,Красный,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL temno-sinij,https://2676270.ru/upload/iblock/ea4/153251595858.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL temno-sinij,Цвет,темно-синий,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL Chernyj,https://2676270.ru/upload/iblock/ecc/1343804454baby_wool_60.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL Chernyj,Цвет,Черный,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL nezhno - rozovyj,https://2676270.ru/upload/iblock/e05/1405690238baby_wool_672.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variation,BABY WOOL nezhno - rozovyj,Цвет,нежно - розовый,BABY WOOL
ПРЯЖА > ALIZE,BABY WOOL,https://2676270.ru/upload/resize_cache/iblock/13c/230_189_1/1326894085yumak_babywool.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1095,visible,variable,BABY WOOL,Цвет,"Темно-красный, Мята, Бирюзовый, Василек, Лиловый, Пудра, Пудра, Розовый, Зимнее небо, Медовый, Вишня, Голубой, Салатовый, Серый, Мята, Белый, Красный, темно-синий, Черный, нежно - розовый",
ПРЯЖА > ALIZE,BABY WOOL BATIK Korichnevyj melanzh,https://2676270.ru/upload/iblock/6e8/1471336327babywoolbatik_3050.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK Korichnevyj melanzh,Цвет,Коричневый меланж,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK Seryj/rozovyj/belyj,https://2676270.ru/upload/iblock/36c/15487456653245.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK Seryj/rozovyj/belyj,Цвет,Серый/розовый/белый,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK goluboj/rozovyj/zheltyj,https://2676270.ru/upload/iblock/571/1333006996baby_wool_batik_3563.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK goluboj/rozovyj/zheltyj,Цвет,голубой/розовый/желтый,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK zheltyj/goluboj,https://2676270.ru/upload/iblock/e6c/1333007020baby_wool_batik_3567.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK zheltyj/goluboj,Цвет,желтый/голубой,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK zheltyj/salatovyj,https://2676270.ru/upload/iblock/d29/1333007033baby_wool_batik_3569.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK zheltyj/salatovyj,Цвет,желтый/салатовый,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK birjuza/sinij/belyj,https://2676270.ru/upload/iblock/495/1375085383baby_wool_batik_4389.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK birjuza/sinij/belyj,Цвет,бирюза/синий/белый,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK Sinij/zheltyj/belyj,https://2676270.ru/upload/iblock/974/15487437466539.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK Sinij/zheltyj/belyj,Цвет,Синий/желтый/белый,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK Rozovyj/zheltyj/birjuza,https://2676270.ru/upload/iblock/39d/15487462026550.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK Rozovyj/zheltyj/birjuza,Цвет,Розовый/желтый/бирюза,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK Sirenevyj/molochnyj,https://2676270.ru/upload/iblock/278/15659405177254.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variation,BABY WOOL BATIK Sirenevyj/molochnyj,Цвет,Сиреневый/молочный,BABY WOOL BATIK
ПРЯЖА > ALIZE,BABY WOOL BATIK,https://2676270.ru/upload/resize_cache/iblock/d7d/230_189_1/1326897896baby_wool_batik_yumak.jpg,"Состав: 40% шерсть, 20% бамбук, 40% акрил, Длина нити: 50гр. 175мт., Вес упаковки: 500",1170,visible,variable,BABY WOOL BATIK,Цвет,"Коричневый меланж, Серый/розовый/белый, голубой/розовый/желтый, желтый/голубой, желтый/салатовый, бирюза/синий/белый, Синий/желтый/белый, Розовый/желтый/бирюза, Сиреневый/молочный",
ПРЯЖА > ALIZE,BAHAR Molochnyj,https://2676270.ru/upload/iblock/e07/1360056575bahar_01.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Molochnyj,Цвет,Молочный,BAHAR
ПРЯЖА > ALIZE,BAHAR Беж,https://2676270.ru/upload/iblock/a7c/1360056610bahar_05.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Беж,Цвет,Беж,BAHAR
ПРЯЖА > ALIZE,BAHAR Zelenaja trava,https://2676270.ru/upload/iblock/696/1421308844bahar_118.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Zelenaja trava,Цвет,Зеленая трава,BAHAR
ПРЯЖА > ALIZE,BAHAR svetlaja birjuza,https://2676270.ru/upload/iblock/086/1390306105bahar_128.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR svetlaja birjuza,Цвет,светлая бирюза,BAHAR
ПРЯЖА > ALIZE,BAHAR Svetlo-rozovyj,https://2676270.ru/upload/iblock/d36/1360056821bahar_143.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Svetlo-rozovyj,Цвет,Светло-розовый,BAHAR
ПРЯЖА > ALIZE,BAHAR Malinovyj,https://2676270.ru/upload/iblock/568/1360056968bahar_149.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Malinovyj,Цвет,Малиновый,BAHAR
ПРЯЖА > ALIZE,BAHAR Бирюза,https://2676270.ru/upload/iblock/918/1360057034bahar_16.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Бирюза,Цвет,Бирюза,BAHAR
ПРЯЖА > ALIZE,BAHAR Medovyj,https://2676270.ru/upload/iblock/b1d/1360056779bahar_160.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Medovyj,Цвет,Медовый,BAHAR
ПРЯЖА > ALIZE,BAHAR Kashtanovyj,https://2676270.ru/upload/iblock/d73/1548763511bahar_179.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Kashtanovyj,Цвет,Каштановый,BAHAR
ПРЯЖА > ALIZE,BAHAR Svetlo-seryj,https://2676270.ru/upload/iblock/168/1360056669bahar_21.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Svetlo-seryj,Цвет,Светло-серый,BAHAR
ПРЯЖА > ALIZE,BAHAR Zheltyj,https://2676270.ru/upload/iblock/a19/1360057097bahar_216.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Zheltyj,Цвет,Желтый,BAHAR
ПРЯЖА > ALIZE,BAHAR Sirenevyj,https://2676270.ru/upload/iblock/af6/CL5xMY76L40-001.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Sirenevyj,Цвет,Сиреневый,BAHAR
ПРЯЖА > ALIZE,BAHAR persikovyj,https://2676270.ru/upload/iblock/ab9/1390305675bahar_34.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR persikovyj,Цвет,персиковый,BAHAR
ПРЯЖА > ALIZE,BAHAR Svetlo-goluboj,https://2676270.ru/upload/iblock/5ac/1360056989bahar_350.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Svetlo-goluboj,Цвет,Светло-голубой,BAHAR
ПРЯЖА > ALIZE,BAHAR granatovyj,https://2676270.ru/upload/iblock/84d/1390305788bahar_352.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR granatovyj,Цвет,гранатовый,BAHAR
ПРЯЖА > ALIZE,BAHAR elektrik,https://2676270.ru/upload/iblock/eb8/1390306051bahar_360.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR elektrik,Цвет,электрик,BAHAR
ПРЯЖА > ALIZE,BAHAR Svetlo-bezhevyj,https://2676270.ru/upload/iblock/97a/1486536225bahar_368.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Svetlo-bezhevyj,Цвет,Светло-бежевый,BAHAR
ПРЯЖА > ALIZE,BAHAR korallovyj,https://2676270.ru/upload/iblock/e70/1390305721bahar_38.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR korallovyj,Цвет,коралловый,BAHAR
ПРЯЖА > ALIZE,BAHAR Fioletovyj,https://2676270.ru/upload/iblock/0f5/1360057019bahar_44.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Fioletovyj,Цвет,Фиолетовый,BAHAR
ПРЯЖА > ALIZE,BAHAR Zelenaja mjata,https://2676270.ru/upload/iblock/cda/1360057084bahar_465.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Zelenaja mjata,Цвет,Зеленая мята,BAHAR
ПРЯЖА > ALIZE,BAHAR Vjalaja roza,https://2676270.ru/upload/iblock/ea8/1548399813bahar_470.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Vjalaja roza,Цвет,Вялая роза,BAHAR
ПРЯЖА > ALIZE,BAHAR Belyj,https://2676270.ru/upload/iblock/5e5/1360056557bahar_55.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Belyj,Цвет,Белый,BAHAR
ПРЯЖА > ALIZE,BAHAR Krasnyj,https://2676270.ru/upload/iblock/ba3/1360056874bahar_56.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Krasnyj,Цвет,Красный,BAHAR
ПРЯЖА > ALIZE,BAHAR Chernyj,https://2676270.ru/upload/iblock/16b/1360056744bahar_60.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Chernyj,Цвет,Черный,BAHAR
ПРЯЖА > ALIZE,BAHAR Izumrud,https://2676270.ru/upload/iblock/b0b/1360058783bahar_610.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Izumrud,Цвет,Изумруд,BAHAR
ПРЯЖА > ALIZE,BAHAR Светлая бирюза,https://2676270.ru/upload/iblock/1b1/1360057418bahar_611.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Светлая бирюза,Цвет,Светлая бирюза,BAHAR
ПРЯЖА > ALIZE,BAHAR Zheltyj neon,https://2676270.ru/upload/iblock/8d7/1360059054bahar_612.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Zheltyj neon,Цвет,Желтый неон,BAHAR
ПРЯЖА > ALIZE,BAHAR Lilovyj,https://2676270.ru/upload/iblock/3c4/1360056913bahar_65.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Lilovyj,Цвет,Лиловый,BAHAR
ПРЯЖА > ALIZE,BAHAR Джинс,https://2676270.ru/upload/iblock/a41/1360057060bahar_94.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Джинс,Цвет,Джинс,BAHAR
ПРЯЖА > ALIZE,BAHAR Rozovyj,https://2676270.ru/upload/iblock/810/1360056949bahar_98.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variation,BAHAR Rozovyj,Цвет,Розовый,BAHAR
ПРЯЖА > ALIZE,BAHAR,https://2676270.ru/upload/resize_cache/iblock/897/230_189_1/1357745946baharyumak.jpg,"Состав: 100 % мерсеризованный хлопок, Длина нити: 100 гр.-260 м., Вес упаковки: 500гр.",1200,visible,variable,BAHAR,Цвет,"Молочный, Беж, Зеленая трава, светлая бирюза, Светло-розовый, Малиновый, Бирюза, Медовый, Каштановый, Светло-серый, Желтый, Сиреневый, персиковый, Светло-голубой, гранатовый, электрик, Светло-бежевый, коралловый, Фиолетовый, Зеленая мята, Вялая роза, Белый, Красный, Черный, Изумруд, Светлая бирюза, Желтый неон, Лиловый, Джинс, Розовый",
ПРЯЖА > ALIZE,BAHAR BATIK rozovyj,https://2676270.ru/upload/iblock/c9a/1333018515bahar_batik_1769.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK rozovyj,Цвет,розовый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK rozovyj/oranzhevyj/pesochnyj,https://2676270.ru/upload/iblock/b52/1333018682bahar_batik_model_1772.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK rozovyj/oranzhevyj/pesochnyj,Цвет,розовый/оранжевый/песочный,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK rozovyj/belyj/fioletovyj,https://2676270.ru/upload/iblock/704/736_1.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK rozovyj/belyj/fioletovyj,Цвет,розовый/белый/фиолетовый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK rozovyj/fioletovyj/belyj,https://2676270.ru/upload/iblock/3ff/1359107698bahar_batik_2579.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK rozovyj/fioletovyj/belyj,Цвет,розовый/фиолетовый/белый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK salat\malina\seryj,https://2676270.ru/upload/iblock/8c6/2593.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK salat\malina\seryj,Цвет,салат\малина\серый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK seryj/goluboj,https://2676270.ru/upload/iblock/dc0/1333018644bahar_batik_2905.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK seryj/goluboj,Цвет,серый/голубой,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK siren'/goluboj/bezh,https://2676270.ru/upload/iblock/2e1/1359107731bahar_batik_3087.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK siren'/goluboj/bezh,Цвет,сирень/голубой/беж,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK siren'\chern\golub,https://2676270.ru/upload/iblock/406/a1c4c235-b863-11e4-a5c3-000c29cdd033.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK siren'\chern\golub,Цвет,сирень\черн\голуб,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK bezh\oranzhev\rozovyj,https://2676270.ru/upload/iblock/ae9/a1c4c238-b863-11e4-a5c3-000c29cdd033.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK bezh\oranzhev\rozovyj,Цвет,беж\оранжев\розовый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK siren'/seryj,https://2676270.ru/upload/iblock/afb/1333018654bahar_batik_3161.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK siren'/seryj,Цвет,сирень/серый,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK бирюза\беж,https://2676270.ru/upload/iblock/8e4/3162.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variation,BAHAR BATIK бирюза\беж,Цвет,бирюза\беж,BAHAR BATIK
ПРЯЖА > ALIZE,BAHAR BATIK,https://2676270.ru/upload/resize_cache/iblock/e11/230_189_1/1326899825baharbatik_yumak.jpg,"Состав: 100% мерсеризированный хлопок, Длина нити: 100гр. 260мт., Вес упаковки: 500",1230,visible,variable,BAHAR BATIK,Цвет,"розовый, розовый/оранжевый/песочный, розовый/белый/фиолетовый, розовый/фиолетовый/белый, салат\малина\серый, серый/голубой, сирень/голубой/беж, сирень\черн\голуб, беж\оранжев\розовый, сирень/серый, бирюза\беж",
