Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > Kartopu,Ana kuzusu korichnevyj,https://2676270.ru/upload/iblock/67c/biGLEvZkfpwв.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu korichnevyj,Цвет,коричневый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu seryj,https://2676270.ru/upload/iblock/72f/dAMd4EAkxK0ы.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu seryj,Цвет,серый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu birjuzovyj,https://2676270.ru/upload/iblock/2f9/CwDqxKpjItAы.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu birjuzovyj,Цвет,бирюзовый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu sirenevyj,https://2676270.ru/upload/iblock/2c1/v-FHERinV6oы.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu sirenevyj,Цвет,сиреневый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu василек,https://2676270.ru/upload/iblock/fa7/sqNv7DQnOAQы.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu василек,Цвет,василек,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu салат,https://2676270.ru/upload/iblock/29f/FZYD9JbU8-g-001.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu салат,Цвет,салат,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu birjuzovyj,https://2676270.ru/upload/iblock/f88/dOmNGMay9rY-001.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu birjuzovyj,Цвет,бирюзовый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu lilovyj,https://2676270.ru/upload/iblock/ca4/JMhIO2atfFY-001.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu lilovyj,Цвет,лиловый,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu chernyj,https://2676270.ru/upload/iblock/8e6/HdNyhmAnM90-001.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variation,Ana kuzusu chernyj,Цвет,черный,Ana kuzusu
ПРЯЖА > Kartopu,Ana kuzusu,https://2676270.ru/upload/resize_cache/iblock/925/230_189_1/14056302192041598168.jpg,"Состав: 100%микрополиэстер, Длина нити: 100гр.-110мт., Вес упаковки: 500гр.",915,visible,variable,Ana kuzusu,Цвет,"оранжевый, персик, Желтый, св.желтый, св.розовый, сухая роза, абрикос, ярко розовый, коралл, суровый, коричневый, серый, бирюзовый, сиреневый, василек, салат, бирюзовый, лиловый, черный",
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/zheltyj,https://2676270.ru/upload/iblock/e67/image-146046898053891790.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/zheltyj,Цвет,Белый/желтый,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/persik,https://2676270.ru/upload/iblock/179/image-14604689601113949168.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/persik,Цвет,Белый/персик,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/sirenevyj,https://2676270.ru/upload/iblock/98f/image-14604689151828817024.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/sirenevyj,Цвет,Белый/сиреневый,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/salatovyj,https://2676270.ru/upload/iblock/be0/image-1460468888302700657.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/salatovyj,Цвет,Белый/салатовый,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/goluboj,https://2676270.ru/upload/iblock/d2d/image-14604687651329587412.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/goluboj,Цвет,Белый/голубой,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color Belyj/goluboj,https://2676270.ru/upload/iblock/730/Pryazha_Kartopu_Anakuzusu_Color_Anakusuzu_kolor_F423_b36494.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variation,Ana kuzusu color Belyj/goluboj,Цвет,Белый/голубой,Ana kuzusu color
ПРЯЖА > Kartopu,Ana kuzusu color,https://2676270.ru/upload/resize_cache/iblock/7b8/230_189_1/237-f395.jpg,"Состав: 100% микрополиэстр, Длина нити: 100 гр. - 100 м., Вес упаковки: 500 гр.",975,visible,variable,Ana kuzusu color,Цвет,"Белый/желтый, Белый/персик, Белый/сиреневый, Белый/салатовый, Белый/голубой, Белый/голубой",
ПРЯЖА > Kartopu,Baby one Вишня,https://2676270.ru/upload/iblock/34d/993-k1105.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Вишня,Цвет,Вишня,Baby one
ПРЯЖА > Kartopu,Baby one Alyj,https://2676270.ru/upload/iblock/207/K1170.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Alyj,Цвет,Алый,Baby one
ПРЯЖА > Kartopu,Baby one Ryzhij,https://2676270.ru/upload/iblock/80c/cover_5a15eb74dcf08.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Ryzhij,Цвет,Рыжий,Baby one
ПРЯЖА > Kartopu,Baby one Krasnyj,https://2676270.ru/upload/iblock/54e/image-14604695371199184702.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Krasnyj,Цвет,Красный,Baby one
ПРЯЖА > Kartopu,Baby one Krasnyj mak,https://2676270.ru/upload/iblock/b84/image-151636491523118170.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Krasnyj mak,Цвет,Красный мак,Baby one
ПРЯЖА > Kartopu,Baby one Zheltyj,https://2676270.ru/upload/iblock/c1e/884265273_w147_h150_1321.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Zheltyj,Цвет,Желтый,Baby one
ПРЯЖА > Kartopu,Baby one Alyj,https://2676270.ru/upload/iblock/108/150-.200x200.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Alyj,Цвет,Алый,Baby one
ПРЯЖА > Kartopu,Baby one Слива,https://2676270.ru/upload/iblock/f52/777-k1707.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Слива,Цвет,Слива,Baby one
ПРЯЖА > Kartopu,Baby one Ryzhij,https://2676270.ru/upload/iblock/dba/20522-100x100.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Ryzhij,Цвет,Рыжий,Baby one
ПРЯЖА > Kartopu,Baby one Korichnevyj,https://2676270.ru/upload/iblock/ba3/807-26-korichnevyj_x210.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Korichnevyj,Цвет,Коричневый,Baby one
ПРЯЖА > Kartopu,Baby one Seryj,https://2676270.ru/upload/iblock/d8d/8681001228284_2.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Seryj,Цвет,Серый,Baby one
ПРЯЖА > Kartopu,Baby one Фуксия,https://2676270.ru/upload/iblock/16b/image-14604694911156267395.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Фуксия,Цвет,Фуксия,Baby one
ПРЯЖА > Kartopu,Baby one Korall,https://2676270.ru/upload/iblock/359/kartopu_kristal_771-164x164.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Korall,Цвет,Коралл,Baby one
ПРЯЖА > Kartopu,Baby one Svetlo-rozovyj,https://2676270.ru/upload/iblock/b5b/15948-kartopu-baby-one-255jpg-255.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Svetlo-rozovyj,Цвет,Светло-розовый,Baby one
ПРЯЖА > Kartopu,Baby one Oranzhevyj,https://2676270.ru/upload/iblock/515/19510-750x750.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Oranzhevyj,Цвет,Оранжевый,Baby one
ПРЯЖА > Kartopu,Baby one Jarko-rozovyj,https://2676270.ru/upload/iblock/c43/15950-kartopu-baby-one-258jpg-258.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Jarko-rozovyj,Цвет,Ярко-розовый,Baby one
ПРЯЖА > Kartopu,Baby one Grjazno rozovyj,https://2676270.ru/upload/iblock/386/15951-kartopu-baby-one-2581jpg-2581.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Grjazno rozovyj,Цвет,Грязно розовый,Baby one
ПРЯЖА > Kartopu,Baby one Канарейка,https://2676270.ru/upload/iblock/f0a/image-14604694681263367294.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Канарейка,Цвет,Канарейка,Baby one
ПРЯЖА > Kartopu,Baby one Salatovyj,https://2676270.ru/upload/iblock/6b7/1487657517494.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Salatovyj,Цвет,Салатовый,Baby one
ПРЯЖА > Kartopu,Baby one Goluboj,https://2676270.ru/upload/iblock/a39/image-14604694451699367179.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Goluboj,Цвет,Голубой,Baby one
ПРЯЖА > Kartopu,Baby one Svetlo-goluboj,https://2676270.ru/upload/iblock/d27/image-14604693831003754095.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Svetlo-goluboj,Цвет,Светло-голубой,Baby one
ПРЯЖА > Kartopu,Baby one Birjuzovyj,https://2676270.ru/upload/iblock/90e/15955-kartopu-baby-one-576jpg-576.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Birjuzovyj,Цвет,Бирюзовый,Baby one
ПРЯЖА > Kartopu,Baby one Rozovyj,https://2676270.ru/upload/iblock/52a/15999-kartopu-baby-one-782jpg-782.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variation,Baby one Rozovyj,Цвет,Розовый,Baby one
ПРЯЖА > Kartopu,Baby one,https://2676270.ru/upload/resize_cache/iblock/599/230_189_1/image-14604693561040471144.jpg,"Состав: 100% акрил, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",705,visible,variable,Baby one,Цвет,"Вишня, Алый, Рыжий, Красный, Красный мак, Желтый, Алый, Слива, Рыжий, Коричневый, Серый, Фуксия, Коралл, Светло-розовый, Оранжевый, Ярко-розовый, Грязно розовый, Канарейка, Салатовый, Голубой, Светло-голубой, Бирюзовый, Розовый",
ПРЯЖА > Kartopu,Kramer lux Krasnyj melanzh,https://2676270.ru/upload/iblock/208/image-1480403968663481764.jpg,"Состав: 50% акрил, 34% шерсть, 16% полиамид, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",1125,visible,variation,Kramer lux Krasnyj melanzh,Цвет,Красный меланж,Kramer lux
ПРЯЖА > Kartopu,Kramer lux Korichnevyj/bezh,https://2676270.ru/upload/iblock/687/image-14803426331679138990.jpg,"Состав: 50% акрил, 34% шерсть, 16% полиамид, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",1125,visible,variation,Kramer lux Korichnevyj/bezh,Цвет,Коричневый/беж,Kramer lux
ПРЯЖА > Kartopu,Kramer lux,https://2676270.ru/upload/resize_cache/iblock/549/230_189_1/image-14803427041893890890.jpg,"Состав: 50% акрил, 34% шерсть, 16% полиамид, Длина нити: 100 гр. - 250 м., Вес упаковки: 500 гр.",1125,visible,variable,Kramer lux,Цвет,"Красный меланж, Коричневый/беж",
ПРЯЖА > Kartopu,Kristal Трава,https://2676270.ru/upload/iblock/0dd/9723248574514.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Трава,Цвет,Трава,Kristal
ПРЯЖА > Kartopu,Kristal Zelenyj,https://2676270.ru/upload/iblock/7ed/14056311141035013589.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Zelenyj,Цвет,Зеленый,Kristal
ПРЯЖА > Kartopu,Kristal Molochnyj,https://2676270.ru/upload/iblock/35c/018.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Molochnyj,Цвет,Молочный,Kristal
ПРЯЖА > Kartopu,Kristal Bordovyj,https://2676270.ru/upload/iblock/c9a/14056311131426439624.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Bordovyj,Цвет,Бордовый,Kristal
ПРЯЖА > Kartopu,Kristal Korall,https://2676270.ru/upload/iblock/e95/643-k1212.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Korall,Цвет,Коралл,Kristal
ПРЯЖА > Kartopu,Kristal Terrakot,https://2676270.ru/upload/iblock/371/8681001226976_2.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Terrakot,Цвет,Терракот,Kristal
ПРЯЖА > Kartopu,Kristal Jarko-zheltyj,https://2676270.ru/upload/iblock/41d/1405631125691158788.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Jarko-zheltyj,Цвет,Ярко-желтый,Kristal
ПРЯЖА > Kartopu,Kristal Канарейка,https://2676270.ru/upload/iblock/b36/1405631125132973806.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Канарейка,Цвет,Канарейка,Kristal
ПРЯЖА > Kartopu,Kristal Zelenyj,https://2676270.ru/upload/iblock/030/140563112990195357.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Zelenyj,Цвет,Зеленый,Kristal
ПРЯЖА > Kartopu,Kristal Salatovyj,https://2676270.ru/upload/iblock/eb8/14056311151062124222.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Salatovyj,Цвет,Салатовый,Kristal
ПРЯЖА > Kartopu,Kristal Фисташка,https://2676270.ru/upload/iblock/c47/1405631129908415267.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Фисташка,Цвет,Фисташка,Kristal
ПРЯЖА > Kartopu,Kristal Temno-goluboj,https://2676270.ru/upload/iblock/3a4/1405631132674207699.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Temno-goluboj,Цвет,Темно-голубой,Kristal
ПРЯЖА > Kartopu,Kristal Goluboj,https://2676270.ru/upload/iblock/a88/14056311331468075616.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Goluboj,Цвет,Голубой,Kristal
ПРЯЖА > Kartopu,Kristal Малина,https://2676270.ru/upload/iblock/606/14056312041063143106.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Малина,Цвет,Малина,Kristal
ПРЯЖА > Kartopu,Kristal Jarko-rozovyj,https://2676270.ru/upload/iblock/b57/1405631142973579549.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Jarko-rozovyj,Цвет,Ярко-розовый,Kristal
ПРЯЖА > Kartopu,Kristal Rozovyj,https://2676270.ru/upload/iblock/0d9/vIhJKi-007.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Rozovyj,Цвет,Розовый,Kristal
ПРЯЖА > Kartopu,Kristal Bledno-rozovyj,https://2676270.ru/upload/iblock/313/14056311431892631396.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Bledno-rozovyj,Цвет,Бледно-розовый,Kristal
ПРЯЖА > Kartopu,Kristal Nezhno-rozovyj,https://2676270.ru/upload/iblock/332/14056311431299319319.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Nezhno-rozovyj,Цвет,Нежно-розовый,Kristal
ПРЯЖА > Kartopu,Kristal Korall,https://2676270.ru/upload/iblock/48d/14056311461977381118.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variation,Kristal Korall,Цвет,Коралл,Kristal
ПРЯЖА > Kartopu,Kristal,https://2676270.ru/upload/resize_cache/iblock/9d1/230_189_1/14056311181009552555.jpg,"Состав: 100% акрил, Длина нити: 100 гр. -  450 м., Вес упаковки: 500 гр.",555,visible,variable,Kristal,Цвет,"Трава, Зеленый, Молочный, Бордовый, Коралл, Терракот, Ярко-желтый, Канарейка, Зеленый, Салатовый, Фисташка, Темно-голубой, Голубой, Малина, Ярко-розовый, Розовый, Бледно-розовый, Нежно-розовый, Коралл",
ПРЯЖА > Kartopu,Lake zelenyj,https://2676270.ru/upload/iblock/d56/5xHcwi_-yJ4ы.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake zelenyj,Цвет,зеленый,Lake
ПРЯЖА > Kartopu,Lake моренго,https://2676270.ru/upload/iblock/3c5/C_MNSkV8rS0ы.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake моренго,Цвет,моренго,Lake
ПРЯЖА > Kartopu,Lake terrakot,https://2676270.ru/upload/iblock/43f/pbzFKcvAavMц.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake terrakot,Цвет,терракот,Lake
ПРЯЖА > Kartopu,Lake zelenyj,https://2676270.ru/upload/iblock/19c/RYTBTIkgspYы.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake zelenyj,Цвет,зеленый,Lake
ПРЯЖА > Kartopu,Lake bolotnyj,https://2676270.ru/upload/iblock/843/is743yEeN54ф.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake bolotnyj,Цвет,болотный,Lake
ПРЯЖА > Kartopu,Lake bolotnyj,https://2676270.ru/upload/iblock/144/fPebl4t3buoы.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake bolotnyj,Цвет,болотный,Lake
ПРЯЖА > Kartopu,Lake slivovyj,https://2676270.ru/upload/iblock/c82/zdJSqqxvoWY-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake slivovyj,Цвет,сливовый,Lake
ПРЯЖА > Kartopu,Lake лаванда,https://2676270.ru/upload/iblock/691/GR29knizClIы-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake лаванда,Цвет,лаванда,Lake
ПРЯЖА > Kartopu,Lake svekol'nyj,https://2676270.ru/upload/iblock/649/c_yNYYXFi4Eу.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake svekol'nyj,Цвет,свекольный,Lake
ПРЯЖА > Kartopu,Lake grjazno-rozov,https://2676270.ru/upload/iblock/a2e/dT5TjId__MMв.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake grjazno-rozov,Цвет,грязно-розов,Lake
ПРЯЖА > Kartopu,Lake bezhevyj,https://2676270.ru/upload/iblock/c28/syNc-SUasRg-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake bezhevyj,Цвет,бежевый,Lake
ПРЯЖА > Kartopu,Lake karamel'nyj,https://2676270.ru/upload/iblock/097/9H4aaYWQv0cф.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake karamel'nyj,Цвет,карамельный,Lake
ПРЯЖА > Kartopu,Lake sero-bezhevyj,https://2676270.ru/upload/iblock/28e/GFd-cNAIt68-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake sero-bezhevyj,Цвет,серо-бежевый,Lake
ПРЯЖА > Kartopu,Lake korichnevyj,https://2676270.ru/upload/iblock/5f6/7mbqZHmcT8Y3.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake korichnevyj,Цвет,коричневый,Lake
ПРЯЖА > Kartopu,Lake chernyj,https://2676270.ru/upload/iblock/add/686EKAgSNeQц.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake chernyj,Цвет,черный,Lake
ПРЯЖА > Kartopu,Lake bordovyj,https://2676270.ru/upload/iblock/f4a/P6KeZU67rnM-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake bordovyj,Цвет,бордовый,Lake
ПРЯЖА > Kartopu,Lake bezhevyj,https://2676270.ru/upload/iblock/8ed/8681001082299.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variation,Lake bezhevyj,Цвет,бежевый,Lake
ПРЯЖА > Kartopu,Lake,https://2676270.ru/upload/resize_cache/iblock/093/230_189_1/9098d07a940a3497fd9d4e258133550136a0fd52-001.jpg,"Состав: 100% акрил, Длина нити: 100гр.-130мт., Вес упаковки: 500гр.",675,visible,variable,Lake,Цвет,"зеленый, моренго, терракот, зеленый, болотный, болотный, сливовый, лаванда, свекольный, грязно-розов, бежевый, карамельный, серо-бежевый, коричневый, черный, бордовый, бежевый",
